timestamp,src_mac,dst_mac,eth_type,protocol,src_ip,dst_ip,src_port,dst_port,pkt_size,ttl,iat,flow_duration,pkts_per_flow,bytes_per_flow,flow_table_util,new_flow_rate,port_entropy,flow_pkt_ratio,burst_score,entropy_delta,spoofing_conf,label
1778820543.3721478,00:25:9C:0E:9B:06,00:25:9C:0E:9B:06,2048,6,58.215.50.127,10.204.32.225,62704,240,128,128,0.053743,1.251642,1,128,0.44868,19.99112,4.34883,25.021727,100.0,0.679346,0.345496,0
1778820771.9482002,ed:a4:67:34:fd:a7,00:1B:21:1F:8A:05,2048,6,10.0.2.240,10.24.16.35,60100,25,1024,32,0.215883,2.007541,15,15360,0.451888,0.1,0.575325,0.013384,0.498122,0.827579,0.035127,0
1778820733.1368725,ff:18:3f:73:3c:c2,00:1B:21:1F:8A:05,2048,6,166.18.115.127,10.0.1.1,59135,26980,128,128,0.002696,1.131252,10,1280,0.513873,10.544316,0.877724,1.192828,9.320927,1.446165,0.502824,1
1778820312.882481,00:57:54:95:36:f9,00:1A:2B:3C:4D:01,2048,6,10.0.1.232,171.43.171.70,63397,443,256,128,0.437457,0.866586,31,7936,0.394796,6.999311,1.489282,0.195661,69.993114,1.379565,0.036928,0
1778820313.1783347,02:2a:41:6d:67:43,1a:55:a6:72:16:8d,2048,17,103.241.158.5,192.168.190.57,51692,53,64,128,0.043698,0.141485,1,64,0.0491,0.394914,1.456685,0.055874,3.949142,0.359956,0.082237,0
1778820233.965847,00:1B:21:1F:8A:05,00:0C:29:3B:5C:02,2048,6,192.168.146.107,168.188.101.20,56269,554,1500,64,0.001101,81.072459,644,966000,0.320695,6.513602,0.956214,0.81999,0.80343,0.153132,0.021037,0
1778820699.816697,00:25:9C:0E:9B:06,00:1A:2B:3C:4D:01,2048,6,172.18.94.143,172.16.0.1,39716,3306,64,32,0.02517,1.163721,9,576,0.622442,46.302059,0.987452,5.986962,39.787952,0.986684,0.644103,1
1778820548.4551578,00:1B:21:1F:8A:05,00:50:56:2D:7E:04,2048,6,128.240.237.19,10.0.1.175,54450,53,64,64,0.27009,1.706942,29,1856,0.157834,0.1,0.847218,0.005886,0.585843,0.371418,0.01,0
1778822024.796279,00:1B:21:1F:8A:05,00:1B:21:1F:8A:05,2048,6,10.0.2.58,172.25.56.22,59855,143,512,64,0.263695,0.615642,15,7680,0.533874,0.1,1.220627,0.004104,1.0,0.772907,0.01,0
1778821416.989408,00:1B:21:1F:8A:05,00:50:56:2D:7E:04,2048,17,10.0.1.63,172.17.106.56,57249,53,256,64,0.271526,0.268935,4,1024,0.091133,0.1,0.901894,0.006723,1.0,0.937443,0.046378,0
1778820696.9315796,ed:d2:59:f8:16:aa,00:25:9C:0E:9B:06,2048,6,192.168.23.163,10.0.3.1,54563,8080,1500,128,0.022701,0.915707,1,1500,0.712545,77.767154,3.480019,71.211962,84.925764,1.140641,0.112993,1
1778820723.8857741,95:3b:84:1c:dd:62,00:0C:29:3B:5C:02,2048,17,70.148.126.159,192.168.1.1,1058,514,256,64,0.055189,1.019593,16,4096,0.783974,2.2717,3.147414,0.144763,2.228047,1.127417,0.420848,1
1778820697.5770273,24:93:81:2c:a0:5c,00:1B:21:1F:8A:05,2048,17,36.56.97.203,172.16.0.1,51166,161,64,64,0.826428,2.156678,6,384,0.246781,7.704193,0.1,2.769244,3.57225,1.006225,0.175809,1
1778821384.1578007,00:0C:29:3B:5C:02,72:9a:f8:1f:9d:1b,2048,6,10.0.2.125,10.0.2.3,56657,80,1024,128,0.078017,2.514894,39,39936,0.278718,0.1,1.094833,0.006448,0.397631,0.428796,0.029323,0
1778820721.042469,00:25:9C:b1:c5:1e,00:1A:2B:3C:4D:01,2048,17,125.50.31.143,192.168.1.1,61267,514,64,32,0.561458,1.681277,23,1472,0.268198,16.947825,2.16171,1.238869,10.080328,1.035051,0.160934,1
1778820619.4500558,08:00:27:4A:6B:03,00:0C:29:27:23:a9,2048,6,192.168.72.231,192.168.139.132,61621,443,1500,128,0.199708,1.351531,24,36000,0.437561,0.1,1.902103,0.005631,0.739902,0.324614,0.047944,0
1778820941.42036,00:1A:2B:3C:4D:01,00:0C:29:3B:5C:02,2048,6,35.229.17.37,172.26.119.229,64566,80,256,64,0.216457,0.888304,4,1024,0.297737,1.505286,1.552294,0.334288,15.052862,0.17436,0.029748,0
1778820715.358032,00:0C:29:3B:5C:02,00:0C:29:3B:5C:02,2048,6,192.168.240.33,172.16.0.1,35706,8080,64,128,0.03511,0.264057,15,960,0.53123,16.948634,1.921206,0.298361,64.185395,0.503802,0.380379,1
1778820740.4179232,00:1A:2B:3C:4D:01,00:0C:29:3B:5C:02,2048,6,59.188.166.115,172.16.0.1,3198,53,1500,64,0.102575,0.657228,1,1500,0.592831,22.989426,3.089463,15.109284,34.979401,1.068929,0.653272,1
1778821505.2149699,00:1B:21:1F:8A:05,e1:c3:7d:09:e9:21,2048,6,192.168.233.59,10.0.1.78,63926,3306,128,128,0.338249,2.115299,10,1280,0.221301,0.1,1.317587,0.021153,0.472746,0.575091,0.106526,0
1778820700.3478801,08:00:27:f2:c6:5e,00:25:9C:0E:9B:06,2048,17,192.168.33.28,172.16.0.1,28631,443,128,64,0.098002,0.460005,11,1408,0.522236,11.101982,2.5336,0.46427,24.134475,0.771429,0.627572,1
1778820929.0314434,00:0C:29:9b:bc:b7,00:1B:21:24:97:ce,2048,6,189.85.240.8,10.0.1.54,52864,22,512,128,0.067111,1.75174,26,13312,0.279647,0.906028,1.01622,0.061043,5.172164,0.398772,0.01,0
1778821771.7328339,b6:17:e0:d8:88:18,ec:ed:8a:fa:3f:9c,2048,17,172.21.142.67,192.168.80.98,49741,53,256,64,0.249847,0.05689,3,768,0.223345,9.11074,1.724315,0.172771,91.107396,0.10299,0.130707,0
1778820714.4415023,00:1A:2B:19:2d:79,00:50:56:2D:7E:04,2048,6,10.137.225.215,10.0.3.1,26997,43625,64,128,0.058271,1.665309,2,128,0.986147,5.274967,3.150009,4.392225,3.167561,0.741674,0.516935,1
1778820712.4057515,00:50:56:65:5e:23,00:25:9C:0E:9B:06,2048,6,151.220.199.179,10.0.2.1,43172,15587,64,128,0.00774,0.707989,1,64,0.767607,78.144459,5.5,55.325449,110.37518,0.999505,0.458898,1
1778820415.373578,00:1B:21:1F:8A:05,00:1A:2B:3C:4D:01,2048,6,192.168.79.141,10.116.76.249,57955,80,1024,128,0.546927,1.949807,30,30720,0.141769,4.285151,1.635263,0.278507,21.977311,0.447067,0.03698,0
1778820621.3646314,68:24:b1:61:cf:a6,00:25:9C:0E:9B:06,2048,6,134.173.241.180,10.0.2.94,56691,1935,1500,64,0.015421,56.645175,363,544500,0.507628,0.1,2.048385,0.015605,0.017654,0.5304,0.024461,0
1778820895.8443124,a0:c8:b1:36:61:3f,00:1B:21:1F:8A:05,2048,6,10.0.1.239,10.49.161.54,62067,53,64,32,0.220822,2.422149,23,1472,0.177125,4.296599,1.466675,0.452478,17.738793,1.231409,0.065104,0
1778820965.3656602,00:1B:21:1F:8A:05,00:1A:2B:3C:4D:01,2048,6,10.80.30.239,114.223.205.83,52929,25,1024,64,0.111089,1.908167,24,24576,0.224927,8.302662,2.589767,0.660119,43.511198,0.309857,0.049666,0
1778820416.42615,00:25:9C:0E:9B:06,08:00:27:4A:6B:03,2048,6,10.0.1.138,182.141.70.95,62264,143,1024,128,0.135465,1.806875,57,58368,0.329616,5.679945,0.794615,0.180052,31.43519,1.168627,0.01,0
1778820495.4559124,00:25:9C:be:24:80,00:50:56:2D:7E:04,2048,6,172.164.113.210,10.0.2.92,33797,242,64,32,0.08539,0.302531,1,64,0.339695,0.1,3.719892,0.030253,1.0,0.775001,0.117572,0
1778820491.4321804,00:1A:2B:3C:4D:01,00:0C:29:3B:5C:02,2048,6,110.153.120.253,10.0.3.158,60142,143,1024,64,0.13943,2.027764,18,18432,0.46739,0.1,0.459162,0.011265,0.493154,0.801928,0.057149,0
1778820537.0739527,00:1B:21:f1:97:02,00:0C:29:3B:5C:02,2048,6,10.0.4.234,132.119.162.211,63983,443,1500,64,0.06356,50.818549,295,442500,0.511569,0.1,0.335266,0.017227,0.019678,1.255728,0.048713,0
1778821478.9519887,08:00:27:b7:00:ee,00:0C:29:3B:5C:02,2048,6,10.0.2.76,211.150.72.196,54492,8443,256,255,0.608742,1.431822,40,10240,0.369987,8.738766,1.20666,0.312809,61.03247,0.724763,0.011557,0
1778820594.8041658,00:0C:29:3B:5C:02,00:1A:2B:6e:4d:62,2048,6,153.20.53.95,200.188.178.241,51728,21,512,128,0.270646,1.023181,17,8704,0.268247,0.1,0.771044,0.006019,0.977344,0.693843,0.064258,0
1778821195.3768108,79:66:fe:cd:a5:f5,00:0C:29:3B:5C:02,2048,17,10.0.2.68,10.0.3.144,61950,53,128,64,0.050351,0.092118,2,256,0.078049,4.87472,1.939133,0.224524,48.747199,0.022398,0.095115,0
1778820701.1031291,08:00:27:4A:6B:03,00:25:9C:0E:9B:06,2048,17,164.16.223.199,10.0.3.1,17322,53,64,128,0.080531,1.370536,3,192,0.661246,10.372296,0.804502,4.738536,7.568056,0.818535,0.431043,1
1778821625.0749831,00:1A:2B:3C:4D:01,bb:b7:4b:37:90:c8,2048,6,10.0.1.156,192.168.52.230,27792,976,128,128,0.121723,0.019218,1,128,0.201722,6.502498,3.663539,0.124967,65.024982,0.658636,0.54616,0
1778820629.146499,66:37:c6:6c:e9:36,00:1A:2B:3C:4D:01,2048,6,113.143.53.10,119.171.187.107,23789,437,64,64,0.013087,0.132277,1,64,0.286415,1.504106,2.683198,0.198959,15.041063,0.110989,0.261338,0
1778820310.662313,00:1B:21:1F:8A:05,c3:15:37:32:30:3c,2048,6,192.168.215.209,89.225.235.147,54315,817,128,32,0.01217,0.099675,1,128,0.329843,3.117496,3.650358,0.310738,31.174958,0.108409,0.316948,0
1778820532.7256675,00:25:9C:0E:9B:06,00:25:9C:d1:6d:06,2048,6,10.0.2.105,65.236.137.111,53945,22,512,128,0.246394,2.262244,51,26112,0.318523,8.301711,1.123003,0.368245,36.696803,0.844735,0.049353,0
1778820712.5172606,c2:ed:8f:ae:a7:5c,00:0C:29:3B:5C:02,2048,17,10.130.16.8,10.0.1.1,36915,80,1500,128,0.321637,1.410942,6,9000,0.255894,0.1,0.888664,0.023516,0.070875,0.840133,0.212148,1
1778820707.8856516,00:0C:29:3B:5C:02,00:50:56:2D:7E:04,2048,6,192.168.0.64,10.0.1.1,30618,35734,64,255,0.009593,1.380112,1,64,0.635088,90.052677,5.019395,124.28278,65.250268,0.959493,0.596821,1
1778820556.401129,08:00:27:4A:6B:03,00:1A:2B:68:ea:bd,2048,6,1.226.194.169,175.205.47.233,52846,8080,128,64,0.220409,1.919018,24,3072,0.389089,0.1,1.524523,0.007996,0.5211,0.315374,0.068769,0
1778820742.0228946,00:0C:29:dc:9b:60,00:1B:21:1F:8A:05,2048,6,172.250.169.239,172.16.0.1,23636,110,128,64,0.049038,0.330648,15,1920,0.377856,66.785269,3.10274,1.47216,201.98314,0.226975,0.729167,1
1778820708.4277792,a2:3f:39:13:f8:ed,00:25:9C:0E:9B:06,2048,6,5.170.132.201,172.16.0.1,18506,80,128,32,1.929582,2.303308,34,4352,0.301569,34.200622,1.644367,2.316899,14.84848,0.598387,0.086785,1
1778822109.2769744,00:50:56:2D:7E:04,00:50:56:2D:7E:04,2048,6,10.0.3.204,10.61.127.218,54949,22,256,128,0.0452,1.099163,10,2560,0.102353,1.565149,0.64643,0.172035,14.239463,0.854917,0.109139,0
1778820738.7796183,3f:0f:66:cd:02:5c,08:00:27:4A:6B:03,2048,17,172.20.171.57,10.0.3.1,23140,53,512,128,0.002137,0.279797,1,512,0.107629,50.989171,4.521349,14.266633,182.236097,1.250973,0.656221,1
1778820731.0921004,00:25:9C:f8:83:de,00:1B:21:1F:8A:05,2048,17,64.49.174.254,10.0.3.1,24685,443,512,64,0.106479,1.109026,12,6144,0.203058,31.245282,2.8917,2.887652,28.173633,1.049724,0.457391,1
1778821238.5921695,00:25:9C:0E:9B:06,6f:72:8a:3f:75:3c,2048,6,192.168.57.74,10.0.3.91,59845,8080,1500,128,0.000986,100.508225,319,478500,0.311539,0.1,0.92523,0.031507,0.009949,0.91687,0.0736,0
1778820737.2134717,00:1B:21:1F:8A:05,cd:f3:9c:98:de:45,2048,6,10.0.3.49,10.0.1.56,60393,53,256,32,0.232642,1.536634,20,5120,0.571061,0.1,2.464552,0.007683,0.650773,0.021037,0.025808,0
1778820199.1456888,00:50:56:2D:7E:04,00:50:56:12:e8:2d,2048,6,10.0.3.30,132.0.236.106,65486,8080,512,64,0.075867,1.458002,48,24576,0.454992,0.1,0.699452,0.003038,0.68587,0.499701,0.095225,0
1778820708.3731933,00:0C:29:9f:e1:be,00:50:56:2D:7E:04,2048,6,192.168.73.165,10.0.2.1,4363,3306,512,128,1.030117,1.932533,42,21504,0.233905,16.531519,1.579776,0.76066,8.554328,1.358406,0.083896,1
1778820571.5776489,08:00:27:73:8b:ff,00:1A:2B:3C:4D:01,2048,6,192.168.15.215,116.178.53.77,61751,8443,512,64,0.837021,1.234318,51,26112,0.664849,0.1,1.463878,0.00242,0.810164,0.718806,0.063048,0
1778821542.5944538,00:1A:2B:3C:4D:01,00:1A:2B:3C:4D:01,2048,6,10.0.1.162,10.193.107.199,46409,236,128,128,0.023952,0.279917,1,128,0.45568,14.503568,4.440952,4.05979,100.0,0.661918,0.370303,0
1778820290.4170232,00:50:56:2D:7E:04,00:25:9C:0E:9B:06,2048,6,10.0.1.60,10.0.1.48,59550,25,64,128,0.339707,1.569545,41,2624,0.128526,2.269555,0.810947,0.086882,14.459962,0.037635,0.045291,0
1778820610.0814013,00:0C:29:3B:5C:02,6c:47:a6:6e:9e:a4,2048,6,153.228.108.183,10.0.4.91,56400,8080,1500,128,0.003879,82.194255,114,171000,0.430287,13.158533,0.535735,9.487331,1.600907,0.647242,0.01,0
1778821152.633741,00:50:56:2D:7E:04,00:0C:29:bf:7a:a4,2048,6,10.0.3.110,192.168.153.118,3355,793,64,255,0.018327,1.186837,1,64,0.141347,6.012479,3.498808,7.13583,50.659707,0.879612,0.146029,0
1778820253.7348504,00:1A:2B:3C:4D:01,00:25:9C:0E:9B:06,2048,6,162.170.45.141,40.198.50.131,43547,55,128,32,0.123496,0.245531,1,128,0.13832,0.1,4.447274,0.024553,1.0,0.062901,0.361854,0
1778820706.5081463,fb:c8:c4:7f:33:23,00:25:9C:0E:9B:06,2048,6,93.106.34.145,10.0.3.1,18482,22,512,128,0.004546,1.074057,1,512,0.876857,51.270509,3.247875,55.06747,47.735352,1.61787,0.141827,1
1778820528.8113022,00:50:56:2D:7E:04,38:69:65:d2:3a:06,2048,6,67.144.47.248,10.50.199.90,52963,8080,128,64,0.082902,2.352473,31,3968,0.458884,4.742136,1.570227,0.359863,20.158085,0.007361,0.010288,0
1778820697.4022145,fa:d1:98:83:e8:4c,00:1A:2B:3C:4D:01,2048,6,23.113.170.95,10.0.3.1,44722,42251,512,128,0.016645,1.081982,1,512,0.560222,28.35142,2.94806,30.675729,26.203226,1.464055,0.055057,1
1778820503.8105464,00:0C:29:c2:37:d3,00:50:56:6d:98:a6,2048,6,88.213.251.236,172.28.93.112,59110,22,128,32,0.143314,2.314969,10,1280,0.334187,2.8785,1.605529,0.666364,12.434291,0.912776,0.041621,0
1778820698.5876064,b0:68:3c:42:47:e8,08:00:27:4A:6B:03,2048,6,198.249.220.234,172.16.0.1,3963,8080,64,32,0.047257,0.87968,5,320,0.58692,39.639304,3.567346,6.97398,45.061055,0.050668,0.429355,1
1778820427.2303555,00:50:56:2D:7E:04,66:07:db:28:a8:7d,2048,17,10.132.86.169,10.0.3.107,55839,53,512,64,0.056065,0.289713,1,512,0.292615,17.91053,1.882641,5.188911,100.0,0.812786,0.090444,0
1778821951.3261552,08:00:27:4A:6B:03,00:0C:29:3B:5C:02,2048,6,81.226.132.25,172.28.252.18,52393,143,256,128,0.028064,2.203831,24,6144,0.536853,9.349799,0.444017,0.858557,42.425211,0.48018,0.154248,0
1778820700.3998406,26:c2:57:2c:e2:14,08:00:27:4A:6B:03,2048,6,59.156.87.229,10.0.1.1,53721,51086,512,128,0.251516,0.87416,14,7168,0.225283,29.458543,3.457184,1.83939,33.699276,1.345005,0.627506,1
1778822031.508217,00:0C:29:3B:5C:02,08:00:27:bc:5c:d5,2048,6,71.231.9.57,10.0.2.203,56192,22,1024,32,0.113354,2.334893,21,21504,0.249702,4.548267,1.559842,0.505701,19.479556,0.79619,0.040051,0
1778821007.693697,00:1B:21:1F:8A:05,00:0C:29:3B:5C:02,2048,6,202.27.77.161,170.80.197.52,18340,222,64,64,0.019056,1.734955,1,64,0.3953,0.1,3.329862,0.173495,0.576384,0.120245,0.617314,0
1778820749.588184,33:f6:bd:ea:e8:67,00:1B:21:1F:8A:05,2048,17,183.123.118.171,10.0.2.1,55517,53,1024,64,0.060754,0.580424,13,13312,0.395754,78.989736,2.630892,3.526736,136.089618,1.482455,0.604694,1
1778820812.8259795,00:25:9C:0E:9B:06,00:1B:21:1F:8A:05,2048,6,10.124.220.174,10.0.1.177,60989,443,1500,64,0.014351,41.988418,248,372000,0.536094,1.755602,1.021432,0.297238,0.418116,0.668842,0.023321,0
1778820731.4163084,ba:3d:90:76:e4:aa,00:25:9C:0E:9B:06,2048,6,47.246.47.187,192.168.1.1,1440,53,256,64,0.130055,0.495028,5,1280,0.556334,19.399197,4.005429,1.920631,39.188049,0.509927,0.103511,1
1778820746.016819,a8:4a:91:1f:3e:bc,00:50:56:2D:7E:04,2048,17,122.27.192.12,10.0.1.1,25431,161,256,32,0.641629,0.69677,22,5632,0.162661,0.251478,0.1,0.007965,0.36092,1.121684,0.085374,1
1778820733.2478542,78:4e:35:06:4b:b7,00:1A:2B:3C:4D:01,2048,6,24.192.67.6,10.0.3.1,32239,38163,512,32,0.02148,0.19154,1,512,0.812419,168.207158,4.55987,32.218316,878.185203,0.973066,0.127736,1
1778821393.6861324,35:36:8f:e5:ec:d2,95:af:84:59:fc:ef,2048,6,10.42.131.70,53.241.156.126,61947,443,128,64,0.124449,2.547645,13,1664,0.077116,0.1,1.878956,0.019597,0.392519,0.133118,0.010382,0
1778820312.8391595,08:00:27:02:fc:5f,08:00:27:4A:6B:03,2048,6,37.191.172.191,10.0.3.223,62941,80,64,64,0.839162,1.442798,11,704,0.273518,0.655164,0.968259,0.085934,4.540925,0.98402,0.020877,0
1778821031.3871083,00:0C:29:3B:5C:02,2f:98:bd:b5:1b:69,2048,17,10.0.2.91,73.81.104.113,57528,53,128,128,0.075161,0.096894,3,384,0.115468,2.700748,1.883862,0.087228,27.00748,1.321586,0.022072,0
1778821138.1334689,00:1B:21:1F:8A:05,00:25:9C:32:c6:d5,2048,17,192.168.55.29,168.157.98.186,56072,53,64,128,0.048494,0.121562,4,256,0.130548,6.542686,1.541155,0.198835,65.426861,0.150811,0.10617,0
1778820722.3717728,08:35:3b:2c:d0:59,00:50:56:2D:7E:04,2048,17,192.168.4.36,172.16.0.1,12820,514,64,64,0.02599,0.466471,1,64,0.36366,58.005618,3.715532,27.057921,124.349972,0.532497,0.496683,1
1778820736.178028,74:ab:97:9c:af:96,00:0C:29:3B:5C:02,2048,6,183.15.117.134,10.0.1.1,58846,46021,64,64,0.022512,0.967179,14,896,0.464505,13.374818,4.449076,0.923989,13.828693,1.341516,0.56908,1
1778820730.4555578,08:00:27:4A:6B:03,08:00:27:4A:6B:03,2048,6,138.92.232.26,8.150.163.118,12133,367,128,64,0.022025,0.412377,2,256,0.406508,1.592143,4.350279,0.328282,15.921425,0.064182,0.652858,0
1778820450.4846613,d8:0e:f5:26:6f:f9,c4:ef:06:1f:c4:05,2048,6,184.30.214.75,10.0.1.23,58179,110,64,128,0.371779,2.104986,7,448,0.201911,2.883972,1.185657,0.867246,13.700668,0.906806,0.012576,0
1778820942.7159302,cd:b1:2d:0a:66:b7,00:25:9C:0E:9B:06,2048,6,192.168.117.212,192.168.4.43,59228,22,256,128,0.221345,0.936173,51,13056,0.38717,7.298637,1.267088,0.133976,72.986365,0.210138,0.020934,0
1778820755.2730517,2d:53:0d:e4:d0:95,00:1A:2B:3C:4D:01,2048,6,10.83.175.91,192.168.1.1,4220,7665,512,128,0.245946,1.737443,67,34304,0.327652,9.017835,0.830219,0.23385,5.190291,0.845962,0.126648,1
1778820823.7534328,00:1B:21:25:6a:98,bf:f9:33:47:29:59,2048,6,192.168.56.100,10.20.231.158,54989,143,64,128,0.040284,1.944207,35,2240,0.437261,4.441367,0.790341,0.246713,22.844104,0.686439,0.059952,0
1778820259.6526954,08:00:27:4A:6B:03,00:50:56:2D:7E:04,2048,6,163.21.251.251,10.0.3.90,61726,8443,512,64,0.183132,1.477186,95,48640,0.504676,6.721692,0.304418,0.104518,45.503351,0.034695,0.01291,0
1778820198.254869,fb:5d:8f:cb:71:41,00:50:56:2D:7E:04,2048,6,129.177.201.221,10.235.161.177,61585,443,1500,64,0.13123,1.490169,16,24000,0.261525,9.831161,1.137747,0.915631,65.973446,0.23617,0.018945,0
1778821036.7817822,00:1A:2B:3C:4D:01,00:0C:29:3B:5C:02,2048,6,10.0.1.180,10.0.4.20,61897,110,256,128,0.155631,2.014886,31,7936,0.329057,0.1,0.559228,0.0065,0.496306,0.003994,0.068186,0
1778820708.5529232,00:0C:29:3B:5C:02,00:1A:2B:3C:4D:01,2048,6,84.144.39.168,10.0.1.1,14621,26453,64,32,0.026735,0.526332,1,64,1.0,59.361118,4.513734,31.243658,112.782642,1.558302,0.321078,1
1778821378.2176216,08:00:27:4A:6B:03,39:16:8e:32:ed:cb,2048,6,10.0.3.215,27.3.127.167,62644,80,128,64,0.447764,0.949362,57,7296,0.145038,6.118067,1.455559,0.101899,61.180673,0.853001,0.044248,0
1778820706.0638745,ac:c3:ae:9d:26:e8,00:1B:21:1F:8A:05,2048,6,198.69.42.115,10.0.2.1,36640,443,64,255,0.12487,1.091271,10,640,0.310966,0.1,2.668043,0.010913,0.091636,1.470937,0.272994,1
1778820700.4430437,a9:df:3e:fa:24:b5,00:50:56:2D:7E:04,2048,6,54.149.25.235,192.168.1.1,7114,14266,128,64,0.025889,0.817031,2,256,1.0,61.628989,4.563404,25.176384,75.430455,0.596682,0.618351,1
1778820968.3442366,3e:98:be:10:d8:35,da:7f:81:8f:0b:d0,2048,6,211.91.158.121,34.72.84.158,49829,8080,1500,64,0.011822,68.232964,340,510000,0.644997,0.1,1.285222,0.020069,0.014656,0.163515,0.046123,0
1778820210.2351933,8d:4a:42:80:59:38,00:1A:2B:b7:79:a5,2048,6,10.0.3.14,10.0.4.135,63841,8443,256,64,0.200497,1.261628,39,9984,0.42844,7.332217,1.96112,0.237193,58.117093,0.274505,0.052581,0
1778820737.0409498,99:98:d6:d6:37:9b,00:50:56:2D:7E:04,2048,6,172.26.218.244,10.0.1.1,12902,143,512,128,0.961581,1.852531,4,2048,0.101056,2.452626,2.923026,1.135891,1.323932,0.727323,0.266008,1
1778820735.2270818,68:7c:bf:b0:b0:2e,08:00:27:4A:6B:03,2048,17,10.122.80.140,10.0.3.1,16034,514,64,128,0.044447,1.853946,16,1024,0.454181,27.782327,2.010398,3.219183,14.98551,1.401735,0.747549,1
1778820841.8421102,4b:e9:b2:1b:97:b7,00:25:9C:0E:9B:06,2048,6,178.71.154.232,184.31.71.184,61430,143,1024,128,0.08734,1.400264,35,35840,0.343796,0.1,0.537854,0.004001,0.714151,0.123522,0.017933,0
1778820685.5498233,00:25:9C:0E:9B:06,08:00:27:a4:ce:22,2048,6,218.61.176.190,10.0.2.176,61036,143,128,32,0.082764,1.106548,31,3968,0.270229,0.1,1.297681,0.00357,0.903712,0.765204,0.03835,0
1778820702.5215397,79:f4:c1:bf:c1:bd,00:0C:29:3B:5C:02,2048,6,178.190.18.95,10.0.1.1,47598,443,512,64,0.137013,0.788896,1,512,0.241902,29.221779,2.083819,23.052951,37.041347,1.233031,0.138477,1
1778820703.70391,00:0C:29:3B:5C:02,00:25:9C:0E:9B:06,2048,6,74.18.109.12,172.16.0.1,59808,443,128,64,0.113298,0.876382,5,640,0.29667,74.309585,2.298739,13.02472,84.791299,0.854401,0.718936,1
1778820946.4422152,08:00:27:4A:6B:03,84:2e:98:14:0f:6e,2048,6,10.0.3.240,195.234.215.76,16126,174,64,64,0.011396,1.379843,1,64,0.313179,3.620158,4.513051,4.99525,26.236004,0.796832,0.301419,0
1778820494.8297563,08:00:27:b3:cc:27,c4:9d:1d:bd:e0:fc,2048,6,196.38.241.239,160.195.49.222,15934,965,64,255,0.017291,0.389594,1,64,0.220574,32.638929,4.418175,12.715929,100.0,0.483513,0.411836,0
1778820203.708761,08:00:27:4A:6B:03,91:dc:7b:76:70:88,2048,6,10.77.11.142,44.196.104.139,52139,22,1024,128,0.261549,2.212922,12,12288,0.251043,6.632723,0.924538,1.223142,29.972691,0.363258,0.028111,0
1778820710.0015445,d5:c9:d4:df:71:1b,00:0C:29:3B:5C:02,2048,6,103.41.37.118,172.16.0.1,33314,443,64,128,1.047313,1.417834,11,704,0.453325,18.525594,1.747787,2.387838,13.066123,1.20559,0.256933,1
1778820698.5909548,9d:2a:73:95:af:fc,00:25:9C:0E:9B:06,2048,6,10.176.238.128,10.0.3.1,52002,14872,128,64,0.52982,1.984732,12,1536,0.423039,2.920803,2.821763,0.483084,1.471636,0.854472,0.094448,1
1778820473.06929,b6:57:cf:e5:81:8d,00:1A:2B:3C:4D:01,2048,6,10.0.4.15,88.149.96.52,65320,8080,64,64,0.389101,1.257236,32,2048,0.374573,0.1,1.499932,0.003929,0.795395,1.463322,0.027124,0
1778820759.1087792,67:20:07:60:87:1b,08:00:27:4A:6B:03,2048,6,57.119.38.243,10.0.1.1,56359,42953,64,128,0.123426,2.085456,2,128,0.627097,0.1,3.637635,0.104273,0.047951,1.225874,0.39884,1
1778820752.3091488,00:50:56:2D:7E:04,8e:c2:d6:90:bb:5c,2048,6,10.0.3.22,48.34.45.220,42489,910,64,128,0.14213,0.574188,1,64,0.137354,0.328619,3.378395,0.188689,3.286188,0.902884,0.201206,0
1778820698.279321,00:1A:2B:3C:4D:01,00:1B:21:1F:8A:05,2048,6,30.46.126.139,10.0.3.1,24201,24197,512,32,0.011829,0.894882,1,512,1.0,32.672888,3.167982,29.238365,36.510851,1.498694,0.465853,1
1778821479.2274907,a7:c7:de:f1:99:90,08:00:27:4A:6B:03,2048,6,214.47.251.85,10.0.1.164,49375,554,1500,64,0.037519,40.516212,141,211500,0.228534,7.006912,1.248078,2.013429,1.729409,0.588548,0.08575,0
1778821222.6800835,08:00:27:4A:6B:03,62:98:6a:0a:46:d5,2048,6,167.100.107.31,10.0.2.233,46085,699,64,32,0.051454,0.255493,1,64,0.317873,11.354303,3.860145,2.900942,100.0,1.467804,0.214147,0
1778820542.6351733,00:0C:29:3B:5C:02,00:1A:2B:3C:4D:01,2048,17,22.18.7.157,192.168.186.179,56353,53,128,128,0.308602,0.39957,2,256,0.089205,13.623972,1.269454,2.721868,100.0,0.247147,0.03842,0
1778820706.6067317,00:1A:2B:3C:4D:01,00:1A:2B:3C:4D:01,2048,6,176.45.233.252,10.0.1.1,29325,110,1500,255,0.066657,1.38661,10,15000,0.213318,0.1,3.45837,0.013866,0.072118,0.700695,0.653854,1
1778820749.5796058,00:1A:2B:8c:f7:d2,08:00:27:4A:6B:03,2048,17,27.162.240.69,10.0.3.1,13833,161,512,128,0.006235,0.471889,1,512,1.0,39.819237,3.492882,18.79025,84.382679,1.061418,0.604053,1
1778820457.05786,08:00:27:c0:c6:02,51:b3:74:c5:f9:9e,2048,6,206.34.240.247,10.0.1.209,56800,21,256,64,0.086951,1.549605,12,3072,0.420889,10.497408,0.672157,1.355569,67.742501,0.313338,0.082249,0
